date,weightedAverage,close,high,low,open,volume
2017-01-04T03:00:00.0,0.006447495,0.0064088,0.00649956,0.006374,0.00649625,201.42377151
2017-01-04T04:00:00.0,0.00648625,0.00647684,0.00650416,0.00646385,0.00646385,49.90731558
2017-01-04T05:00:00.0,0.006503685,0.00654349,0.00654349,0.00646388,0.00646388,3.08225532
2017-01-04T06:00:00.0,0.006549995,0.00655854,0.00655854,0.00646781,0.00654349,17.34995566
2017-01-04T07:00:00.0,0.006544385,0.00658872,0.00658872,0.00650005,0.00650005,0.07439092
2017-01-04T08:00:00.0,0.006548685,0.00658017,0.00658478,0.00650972,0.00658478,31.047250159999997
2017-01-04T09:00:00.0,0.00654365,0.00651594,0.00660001,0.00651594,0.0066,131.23781768999999
2017-01-04T10:00:00.0,0.0066592349999999995,0.0065709,0.006742,0.0065709,0.0065876,906.34255561
2017-01-04T11:00:00.0,0.0065680600000000006,0.0065709,0.0065709,0.00650972,0.00651749,291.97994746
2017-01-04T12:00:00.0,0.00649458,0.00649104,0.0065209,0.0064,0.0065209,133.49924624
2017-01-04T13:00:00.0,0.006562975,0.00657351,0.00663352,0.00641006,0.00641009,726.96375819
2017-01-04T14:00:00.0,0.00656508,0.00645213,0.00664288,0.00644813,0.00659351,549.89507537
2017-01-04T15:00:00.0,0.006619735,0.006683,0.006683,0.00657429,0.00659261,114.36052672000001
2017-01-04T16:00:00.0,0.006610495,0.00657657,0.00668085,0.00657657,0.00668029,22.08486061
2017-01-04T17:00:00.0,0.006710235,0.00683999,0.00683999,0.00662957,0.00666332,536.98597934
2017-01-04T18:00:00.0,0.006595825,0.00665715,0.0068,0.00651,0.00673,339.21266521999996
2017-01-04T19:00:00.0,0.006577605,0.00646,0.0067,0.00646,0.00666867,447.69918953
2017-01-04T20:00:00.0,0.00655064,0.00664164,0.00664164,0.00647,0.00647,235.91410228
2017-01-04T21:00:00.0,0.00651589,0.00655436,0.0066416,0.00648356,0.0066416,442.4399178
2017-01-04T22:00:00.0,0.00648585,0.00654387,0.00654387,0.00644813,0.00646,370.4541276
2017-01-04T23:00:00.0,0.006426915,0.00641,0.00653327,0.0064,0.00644965,269.74492412999996
2017-01-05T00:00:00.0,0.006610845,0.00650014,0.00688935,0.00650014,0.00651913,562.2497032399999
2017-01-05T01:00:00.0,0.006401525,0.00635836,0.00653558,0.00628,0.00653074,668.7825982899999
2017-01-05T02:00:00.0,0.00633737,0.00624065,0.00642501,0.00617,0.00635836,2361.56973449
2017-01-05T03:00:00.0,0.0063189200000000004,0.00636,0.0064,0.0062,0.00620001,379.36332980000003
2017-01-05T04:00:00.0,0.006388975,0.00633,0.00644685,0.00633,0.00637,1870.67670492
2017-01-05T05:00:00.0,0.0063136600000000005,0.00626489,0.00638756,0.00624091,0.00637,3748.42908693
2017-01-05T06:00:00.0,0.0061283299999999995,0.00606263,0.00626489,0.00605,0.00626489,5147.215873069999
2017-01-05T07:00:00.0,0.006080155,0.00606,0.00620014,0.00603,0.00606263,6661.93194136
2017-01-05T08:00:00.0,0.006032955,0.00600003,0.00619999,0.006,0.0060887,4144.36987951
2017-01-05T09:00:00.0,0.006073705,0.0059,0.00623003,0.0059,0.00600003,11978.33639894
2017-01-05T10:00:00.0,0.00604482,0.00599,0.00617018,0.0059,0.00597502,407.54084102
2017-01-05T11:00:00.0,0.006112675,0.006125,0.00614244,0.0061,0.00613767,1093.2292897
2017-01-05T12:00:00.0,0.006171685,0.00613209,0.0062,0.006,0.00618243,530.39856797
2017-01-05T13:00:00.0,0.00593499,0.00601091,0.006221,0.00565024,0.00603006,16088.15273546
2017-01-05T14:00:00.0,0.00599318,0.00612732,0.00612732,0.00574112,0.00601288,937.3400595200001
2017-01-05T15:00:00.0,0.006093365,0.00609623,0.00624,0.00593204,0.00612729,680.39579591
2017-01-05T16:00:00.0,0.006216035,0.00603648,0.00625051,0.006,0.0062,59.70011239
2017-01-05T17:00:00.0,0.00616542,0.00625,0.00625,0.00607888,0.00607888,10.796959690000001
2017-01-05T18:00:00.0,0.006059035,0.00602678,0.00625051,0.006,0.00625051,69.17660225
2017-01-05T19:00:00.0,0.006166135,0.00616825,0.00619,0.00609999,0.00613945,40.0013812
2017-01-05T20:00:00.0,0.0061886,0.00595,0.0062,0.00595,0.00618731,2092.09261462
2017-01-05T21:00:00.0,0.00623489,0.0063,0.0063,0.00595001,0.00595001,283.62873536
2017-01-05T22:00:00.0,0.00606136,0.00595018,0.0063,0.00595004,0.00629999,181.56926936
2017-01-05T23:00:00.0,0.006233845,0.00627649,0.0063,0.00615525,0.00618295,834.14846188
2017-01-06T00:00:00.0,0.00629999,0.00629999,0.00629999,0.00629999,0.00629999,0.10911888
2017-01-06T01:00:00.0,0.006169435,0.00617174,0.00621,0.00610946,0.00619942,65.34149416
2017-01-06T02:00:00.0,0.006183,0.00620864,0.00620864,0.00608256,0.00617178,53.50961751
2017-01-06T03:00:00.0,0.006072465,0.00608319,0.00608319,0.00599468,0.00608255,742.11558188
2017-01-06T04:00:00.0,0.00608319,0.00608319,0.00608319,0.00608319,0.00608319,0.0
2017-01-06T05:00:00.0,0.0061741750000000005,0.00621,0.00621,0.00608319,0.00616584,193.91304997
2017-01-06T06:00:00.0,0.00620782,0.00626037,0.00626037,0.00616996,0.00621,628.34514904
2017-01-06T07:00:00.0,0.006174354999999999,0.00608319,0.0062446,0.00608319,0.00621379,107.61180829
2017-01-06T08:00:00.0,0.00618843,0.00617908,0.00625106,0.00600001,0.00608319,7008.20577933
2017-01-06T09:00:00.0,0.00606109,0.00606109,0.00606109,0.00606109,0.00606109,2.424436
2017-01-06T10:00:00.0,0.00627952,0.00635,0.00635,0.00607,0.00616657,2344.80643675
2017-01-06T11:00:00.0,0.00627084,0.00622261,0.00635379,0.00617655,0.00626618,436.90299412
2017-01-06T12:00:00.0,0.006323675,0.00645817,0.00649709,0.00620001,0.00627602,1572.24805892
2017-01-06T13:00:00.0,0.006373745,0.00636,0.00640691,0.0061235,0.00640691,1521.09555274
2017-01-06T14:00:00.0,0.0063107,0.00641342,0.00641342,0.00622,0.00622084,877.39263686
2017-01-06T15:00:00.0,0.00642457,0.00644533,0.00646,0.00641342,0.00641342,403.89573859
2017-01-06T16:00:00.0,0.0064138,0.00638152,0.00645988,0.00638152,0.00641288,145.2570281
2017-01-06T17:00:00.0,0.006337615,0.00634629,0.00636696,0.00627281,0.00632188,181.12870125
2017-01-06T18:00:00.0,0.0063465,0.00639745,0.00645999,0.00627281,0.00627871,366.23389589
2017-01-06T19:00:00.0,0.00626438,0.00620001,0.00632,0.00620001,0.00631161,252.70902197
2017-01-06T20:00:00.0,0.00628953,0.00627912,0.00630593,0.00621329,0.00621329,633.19521058
2017-01-06T21:00:00.0,0.0062104199999999995,0.00620001,0.0062221,0.00620001,0.00620003,321.60327805000003
2017-01-06T22:00:00.0,0.00620001,0.00620001,0.00620001,0.00620001,0.00620001,6.21280417
2017-01-06T23:00:00.0,0.006195755000000001,0.0062221,0.0062221,0.006,0.00621883,3118.61556078
2017-01-07T00:00:00.0,0.00628364,0.00637,0.00637,0.0062221,0.0062221,2768.18265073
2017-01-07T01:00:00.0,0.00629816,0.00628617,0.00634572,0.00627343,0.00634079,412.36654740999995
2017-01-07T02:00:00.0,0.00628985,0.00627982,0.00633,0.00622523,0.00625922,167.93357893
2017-01-07T03:00:00.0,0.006290315,0.00621889,0.00645698,0.00620071,0.00626268,384.42743121999996
2017-01-07T04:00:00.0,0.006224835,0.0061948,0.00638335,0.00605,0.00621889,546.96758856
2017-01-07T05:00:00.0,0.00625915,0.00627041,0.00627041,0.00620672,0.00620672,106.89403242
2017-01-07T06:00:00.0,0.006255995,0.00621816,0.00632218,0.00603013,0.00632149,222.48564202
2017-01-07T07:00:00.0,0.00623249,0.00621816,0.00623555,0.00621816,0.0062354,6.28179506
2017-01-07T08:00:00.0,0.00624442,0.0063,0.0063,0.00615156,0.00621816,35.09039195
2017-01-07T09:00:00.0,0.006266255,0.00626522,0.00627594,0.00626522,0.00627594,34.59903141
2017-01-07T10:00:00.0,0.00625445,0.00621573,0.00633,0.00621573,0.00627778,149.55310002
2017-01-07T11:00:00.0,0.00622033,0.00621174,0.00623,0.00621174,0.00623,143.18198534
2017-01-07T12:00:00.0,0.006286545,0.0062486,0.00635999,0.00616873,0.00627195,249.24677812000002
2017-01-07T13:00:00.0,0.00621557,0.00615,0.00627494,0.00615,0.00619183,46.77455812
2017-01-07T14:00:00.0,0.006175534999999999,0.00617457,0.00622281,0.00617451,0.00622281,185.52625214
2017-01-07T15:00:00.0,0.0062153799999999995,0.00621802,0.00621802,0.00620545,0.00620545,38.59688221
2017-01-07T16:00:00.0,0.00624976,0.00631451,0.00631451,0.00621753,0.00628524,65.28236704
2017-01-07T17:00:00.0,0.006318855,0.00632228,0.00632228,0.00630917,0.00631841,106.95320640999999
2017-01-07T18:00:00.0,0.0063882999999999995,0.00624001,0.00645,0.00624001,0.00635,509.21904255
2017-01-07T19:00:00.0,0.00624001,0.00624001,0.00624001,0.00624001,0.00624001,0.0
2017-01-07T20:00:00.0,0.0063473,0.00645709,0.00645709,0.00624001,0.00624001,647.0651249
2017-01-07T21:00:00.0,0.00645709,0.00645709,0.00645709,0.00645709,0.00645709,0.0
2017-01-07T22:00:00.0,0.00645709,0.00645709,0.00645709,0.00645709,0.00645709,0.0
2017-01-07T23:00:00.0,0.00634661,0.00636309,0.00636309,0.00627473,0.00634246,39.25789311
2017-01-08T00:00:00.0,0.006393029999999999,0.00640698,0.00640698,0.00637909,0.00637909,203.56925864
2017-01-08T01:00:00.0,0.00639666,0.00639607,0.00639725,0.00639607,0.00639725,2.45859888
2017-01-08T02:00:00.0,0.006385,0.00637,0.0064,0.00637,0.0064,1.93741837
2017-01-08T03:00:00.0,0.006348325,0.00632665,0.00637,0.00632665,0.00637,38.12514228
2017-01-08T04:00:00.0,0.006353775,0.0064,0.0064,0.00632665,0.00632665,24.56013731
2017-01-08T05:00:00.0,0.0062514549999999995,0.0062501,0.00632931,0.0062501,0.00632931,621.50048026
2017-01-08T06:00:00.0,0.006287455,0.00632453,0.00635907,0.0062395,0.0062939,839.76795997
2017-01-08T07:00:00.0,0.006311075,0.00629762,0.00632453,0.00629762,0.00632453,0.05941957
2017-01-08T08:00:00.0,0.0063098849999999995,0.00633775,0.00636388,0.00629377,0.00632234,63.0567329
2017-01-08T09:00:00.0,0.00633775,0.00633775,0.00633775,0.00633775,0.00633775,0.0
2017-01-08T10:00:00.0,0.006325855,0.00632996,0.00633445,0.00631637,0.00631637,28.03149479
2017-01-08T11:00:00.0,0.006301485,0.00633207,0.00633207,0.0063007,0.00630071,2.01357136
2017-01-08T12:00:00.0,0.0063639249999999994,0.00639741,0.00639741,0.00632897,0.00636437,128.90637154
2017-01-08T13:00:00.0,0.006371955,0.00637448,0.00639741,0.0063007,0.00639741,64.66289933
2017-01-08T14:00:00.0,0.00639179,0.00638394,0.0064,0.00638394,0.00639952,24.36513966
2017-01-08T15:00:00.0,0.00637551,0.0064,0.0064,0.0063,0.00638394,322.80576585
2017-01-08T16:00:00.0,0.0063495949999999995,0.0063371,0.006389,0.0063371,0.006389,13.16118513
2017-01-08T17:00:00.0,0.006357504999999999,0.00637792,0.00637792,0.0063371,0.0063371,12.69740649
2017-01-08T18:00:00.0,0.0064156249999999995,0.00640296,0.006445,0.0063589,0.00637872,363.4766891
2017-01-08T19:00:00.0,0.006390740000000001,0.00638808,0.00640296,0.00637712,0.00640296,63.53656102
2017-01-08T20:00:00.0,0.006395075,0.00632132,0.006457,0.00632132,0.00634364,617.7171822
2017-01-08T21:00:00.0,0.00639438,0.00634551,0.00644396,0.00632061,0.00644335,152.72281888999999
2017-01-08T22:00:00.0,0.00632657,0.00628804,0.00634551,0.00628804,0.00634551,68.01324026
2017-01-08T23:00:00.0,0.00633423,0.0062509,0.00639259,0.0062509,0.00628804,1021.20173279
2017-01-09T00:00:00.0,0.00625597,0.00625547,0.00626405,0.00625547,0.00626405,1.23534504
2017-01-09T01:00:00.0,0.006224245,0.00627373,0.00627373,0.00619952,0.00626182,1851.41568848
2017-01-09T02:00:00.0,0.00622247,0.00622541,0.00622541,0.00620647,0.00622137,58.50600388
2017-01-09T03:00:00.0,0.00622541,0.00622541,0.00622541,0.00622541,0.00622541,0.0
2017-01-09T04:00:00.0,0.0062127599999999995,0.00618383,0.00623659,0.00618034,0.00623659,79.62727566000001
2017-01-09T05:00:00.0,0.006175565,0.00615,0.00618383,0.00615,0.00618383,278.75617794
2017-01-09T06:00:00.0,0.006206205,0.00620825,0.00620998,0.00612405,0.00612405,1570.66187184
2017-01-09T07:00:00.0,0.006228615,0.00623527,0.00623527,0.00621742,0.00621742,13.07230659
2017-01-09T08:00:00.0,0.00620387,0.00617751,0.00621817,0.00617751,0.00621817,238.96226479999999
2017-01-09T09:00:00.0,0.00617751,0.00617751,0.00617751,0.00617751,0.00617751,0.0
2017-01-09T10:00:00.0,0.0061595999999999995,0.00615237,0.00619925,0.00612406,0.00619154,459.26748378999997
2017-01-09T11:00:00.0,0.006172775,0.00615088,0.00618979,0.00615088,0.00615237,18.982071480000002
2017-01-09T12:00:00.0,0.00615088,0.00615088,0.00615088,0.00615088,0.00615088,0.0
2017-01-09T13:00:00.0,0.00619559,0.00612405,0.00621302,0.00612405,0.00621302,41.113884750000004
2017-01-09T14:00:00.0,0.00616296,0.00620396,0.00620396,0.00612405,0.00612405,4.37816855
2017-01-09T15:00:00.0,0.006213,0.006213,0.006213,0.006213,0.006213,1.77280415
2017-01-09T16:00:00.0,0.006211335,0.00622045,0.00633838,0.00620669,0.006213,380.66202638
2017-01-09T17:00:00.0,0.006204885,0.00618037,0.0062298,0.00617974,0.00622979,42.846022829999995
2017-01-09T18:00:00.0,0.0061867450000000004,0.00616516,0.00618734,0.00616516,0.00618734,13.64178165
2017-01-09T19:00:00.0,0.006151125,0.00613,0.00618688,0.00613,0.00616483,122.14569102
2017-01-09T20:00:00.0,0.006165295,0.00616529,0.0061653,0.00616529,0.0061653,415.70077003
2017-01-09T21:00:00.0,0.0061959649999999995,0.00614126,0.00633939,0.00614126,0.00616529,30.00667757
2017-01-09T22:00:00.0,0.00616676,0.00616508,0.00620729,0.00615828,0.0061633,75.96556484999999
2017-01-09T23:00:00.0,0.00617637,0.00617637,0.00617637,0.00617637,0.00617637,1.46750176
2017-01-10T00:00:00.0,0.006208254999999999,0.00624014,0.00624014,0.00617637,0.00617637,300.67726178
2017-01-10T01:00:00.0,0.0062518650000000005,0.0063,0.0063,0.00621292,0.00624049,350.39644308
2017-01-10T02:00:00.0,0.0063005000000000005,0.00628269,0.00633933,0.00628269,0.00629184,1320.52870141
2017-01-10T03:00:00.0,0.006295459999999999,0.00629292,0.0063377,0.00629292,0.0063377,10.07091213
2017-01-10T04:00:00.0,0.006307875,0.00628937,0.00634988,0.00628565,0.0062929,111.93171569
2017-01-10T05:00:00.0,0.006288719999999999,0.00628819,0.00628937,0.00628819,0.00628937,0.49634458
2017-01-10T06:00:00.0,0.00629108,0.00629398,0.00629398,0.00628819,0.00628819,1.4583094
2017-01-10T07:00:00.0,0.006352,0.00639286,0.0064,0.00628033,0.00629999,1142.0109804899998
2017-01-10T08:00:00.0,0.00633624,0.00631485,0.0063837,0.00631485,0.0063837,106.46538799
2017-01-10T09:00:00.0,0.006299695,0.00631917,0.00631917,0.00628023,0.00628282,152.73247972
2017-01-10T10:00:00.0,0.00631917,0.00631917,0.00631917,0.00631917,0.00631917,0.0
2017-01-10T11:00:00.0,0.0063999650000000005,0.0064,0.0064,0.00639995,0.00639995,331.40089544
2017-01-10T12:00:00.0,0.006346465000000001,0.00627071,0.00640705,0.00627071,0.0064,168.83440339
2017-01-10T13:00:00.0,0.006409595000000001,0.00650665,0.00650665,0.00635831,0.00639989,8721.88146613
2017-01-10T14:00:00.0,0.006603925,0.00659297,0.0067034,0.00644404,0.00650665,2119.8678730799998
2017-01-10T15:00:00.0,0.0065737650000000005,0.00656465,0.006676,0.00652921,0.00652921,1047.3917409599999
2017-01-10T16:00:00.0,0.006467755,0.00643066,0.00653128,0.0064,0.00649629,1239.68623883
2017-01-10T17:00:00.0,0.0064916,0.00648706,0.00650279,0.0064,0.0064,218.0079533
2017-01-10T18:00:00.0,0.0066321,0.00674,0.00674,0.00648555,0.00649089,1178.47352834
2017-01-10T19:00:00.0,0.00683635,0.00693626,0.00696798,0.0066566,0.00675,3443.51588099
2017-01-10T20:00:00.0,0.006708055,0.00641555,0.00685555,0.006415,0.00685555,148.96742951
2017-01-10T21:00:00.0,0.00679375,0.00686365,0.007,0.00664747,0.00665878,2636.83009742
2017-01-10T22:00:00.0,0.0068674700000000005,0.00686828,0.00696503,0.0067886,0.00694591,389.16502840000004
2017-01-10T23:00:00.0,0.00691903,0.00681455,0.00713805,0.0064196,0.00688894,5603.86702138
2017-01-11T00:00:00.0,0.00677523,0.00670824,0.00681924,0.00670824,0.00681089,176.92908384
2017-01-11T01:00:00.0,0.006732905,0.0067563,0.00677552,0.00669,0.00673766,107.4024494
2017-01-11T02:00:00.0,0.0067862700000000005,0.00681624,0.00681624,0.0067563,0.0067563,9.9750165
2017-01-11T03:00:00.0,0.006846905,0.00684231,0.0069,0.00679561,0.00681624,210.4960612
2017-01-11T04:00:00.0,0.0067907950000000005,0.00681889,0.00681889,0.00675832,0.00675832,691.53011255
2017-01-11T05:00:00.0,0.006752879999999999,0.00667433,0.0068,0.00667433,0.0068,718.71073907
2017-01-11T06:00:00.0,0.00665421,0.00652759,0.00671398,0.00652759,0.00665962,56.75785862
2017-01-11T07:00:00.0,0.00660803,0.00675448,0.00675448,0.00652816,0.00652816,1657.11320012
2017-01-11T08:00:00.0,0.0066095649999999995,0.00655989,0.00675448,0.00641972,0.00675448,1479.4078163
2017-01-11T09:00:00.0,0.00656607,0.00653761,0.00661576,0.00653761,0.00658,245.03372090000002
2017-01-11T10:00:00.0,0.0063872500000000006,0.00645,0.00661594,0.006287,0.00653761,2445.86276835
2017-01-11T11:00:00.0,0.006501515,0.00625,0.00660472,0.00625,0.0065,776.65369409
2017-01-11T12:00:00.0,0.0064127,0.0064,0.00660995,0.006285,0.00639542,2316.39651072
2017-01-11T13:00:00.0,0.00644884,0.00662877,0.0067991,0.00627494,0.00630001,12102.79019896
2017-01-11T14:00:00.0,0.0066356850000000005,0.00662181,0.0067305,0.0065,0.00672402,210.96788442
2017-01-11T15:00:00.0,0.006680105,0.0067017,0.00675,0.00656208,0.00662199,398.33913954999997
2017-01-11T16:00:00.0,0.00670044,0.00670107,0.00674999,0.00666528,0.00668332,497.11747805
2017-01-11T17:00:00.0,0.006579335,0.00640001,0.00664704,0.00640001,0.00664704,1361.00622456
2017-01-11T18:00:00.0,0.0063416900000000005,0.00638874,0.0064,0.00626001,0.0064,1542.12261478
2017-01-11T19:00:00.0,0.006350369999999999,0.00645,0.00645,0.00626002,0.00630215,438.15512336999996
2017-01-11T20:00:00.0,0.006612055,0.00655,0.00688,0.00640001,0.00647333,1759.5611502299998
2017-01-11T21:00:00.0,0.006407705,0.00654266,0.00654625,0.00630001,0.00651966,765.37150862
2017-01-11T22:00:00.0,0.0065208,0.00655,0.00655,0.00644282,0.00647453,1322.69819356
2017-01-11T23:00:00.0,0.006418705,0.00654252,0.00654252,0.00637601,0.00653316,1399.69564747
2017-01-12T00:00:00.0,0.006450620000000001,0.00639144,0.00655,0.0063,0.00655,1507.84973429
2017-01-12T01:00:00.0,0.00664143,0.0066484,0.00695,0.00630001,0.00630001,2943.16534494
2017-01-12T02:00:00.0,0.00664497,0.00668,0.00672886,0.00648503,0.00661012,275.88878703
2017-01-12T03:00:00.0,0.0067296149999999996,0.00684748,0.007,0.00659627,0.0066243,376.68615322
2017-01-12T04:00:00.0,0.00683086,0.00682743,0.00697717,0.00668268,0.00681282,751.50513657
2017-01-12T05:00:00.0,0.006885850000000001,0.00674666,0.007057,0.00674666,0.00680382,521.00415134
2017-01-12T06:00:00.0,0.0066481100000000005,0.00677998,0.00677998,0.0065,0.0067,2173.33917843
