time,txt,name,username,likes,retweets,replies
2018-12-29 09:13:47 GMT,"Hey Hey Everybody, It's Eri in Tokyo. A *special share* of AI, Crypto Tools and News Sources I use to make my video content. Enjoy!  #XRP #XRPtheBase #Ripple @BitrueOfficial #Crypto",CryptoEri 185k+ Followers (beware of imposters),sentosumosaba,177.0,50.0,8.0
2018-12-21 16:50:08 GMT,Hi @WarrenDavidson and @RepDarrenSoto  Thanks so much for your crypto bill.  You are helping to change the world.   We are with you.  #xrp #xrpcommmunity @Ripple,Digital Asset Investor,digitalassetbuy,485.0,126.0,8.0
2018-12-13 05:48:16 GMT,Imagine the headlines when XRP is the #1 digital asset.   Everyone will be reading about the new standard in crypto.   #xrp #xrpthestandard #ripple #0doubt,Fintwit,fintwit_news,153.0,17.0,8.0
2018-12-12 16:34:17 GMT,"Yesterday @coinbase donated $10,000 in crypto to help Venezuela.   Earlier this year, @Ripple donated $29 million in crypto to @DonorsChoose.  Enough said.  #xrp #xrpthestandard #ripple #0doubt",Fintwit,fintwit_news,481.0,86.0,20.0
2018-12-04 18:38:23 GMT,Most of the people on crypto twitter value a cryptocurrency by its current price.   This is wrong.   A cryptocurrency should be valued based on the utility it can provide.  It all comes back to utility.   #xrp #xrpthestandard #ripple #0doubt,Fintwit,fintwit_news,115.0,21.0,3.0
2018-12-02 09:57:40 GMT,"Crypto Twitter argues about XRP bots, scams, it not being a “real” DA and so on.  Meanwhile Yahoo and Apple display a market cap based on actual XRP supply. Meanwhile financial institutions build platforms and regulators engage Ripple for discussions.   The adults are coming.",Eric Dadoun,edadoun,425.0,96.0,23.0
2018-12-02 22:24:40 GMT,The power of Ripple engaging with regulators  Thailand January 2018: Full ban on crypto   Thailand November 2018: Largest bank in Thailand (SCB) Now using XRP for settlement   In less than a year Ripple turned an entire country from banning to utilizing,Alex Cobb,alexcobb_,634.0,142.0,25.0
2018-11-25 04:47:59 GMT,"Nothing has changed at Ripple. The only thing that has changed is two wankers having an ego fight while Wall St simultaneously tries to scoop up cheap crypto before their exchanges conveniently open. Hold the line, you've held through worse in the last 11 months! #xrp #ripple",Ironhalo,ironhaloxrp,174.0,24.0,13.0
2018-11-25 11:17:13 GMT,"This just in and the entire XRP community is in 100% agreement that 1 XRP is still = to 1 XRP.   The Ripple vision is still marching forward.  XRP is still the only crypto with true utility.  Todays price has nothing to do with the future value.  Outwit, Outlast, OutHODL!",Mr. B XRP,xrpmr,397.0,66.0,15.0
2018-11-24 22:05:21 GMT,Remember a few months ago when #Bitcoin would drop 5% #XRP would drop 10%?   Now it’s the opposite.   Ask yourself who’s stronger.   One big partnership announcement from #Ripple it will triple and take the number one spot from the King.   Retweet if you see it too!!   #Crypto,🔥NFT BULL.xrp🔥XRPL XRP NFTs,willywonkaxrp,308.0,110.0,15.0
2018-11-20 19:55:47 GMT,"Nothing has changed w/ Ripple or XRP, we continue to have ALL good news &amp; the ONLY crypto w/ proven utility.  The Bakkt delay could work in our favor if our utility increases.  I am going dark for Thanksgiving to spend some time with my family &amp; hope you all do too.  #XRP #1BYEOY",Mr. B XRP,xrpmr,298.0,33.0,16.0
2018-11-19 03:00:53 GMT,"I bet most of crypto outside the #xrpcommunity didn't see ETH going to $100's by now.   @bgarlinghouse had the foresight late last year to lay out all of the issues with ETH, and most of the #XRP community saw it coming.   #xrp #xrpthestandard #ripple #0doubt",Fintwit,fintwit_news,103.0,14.0,7.0
2018-11-16 02:24:39 GMT,#xrpcommunity giving back time.   I'm giving away 10 XRP that I've received through xrptipbot within the next hour.   Follow this account and comment something below and I'll randomly choose 2 of you to send the XRP tip to.   #xrp #xrpthestandard #ripple #tipbot #crypto,Fintwit,fintwit_news,99.0,20.0,78.0
2018-11-16 16:39:45 GMT,"Hey Hey Everybody, It's Eri in Tokyo! The Market Begins to Recover, XRP &amp; LTC to be listed on Bitkub in Thailand, Coinbase-backed Home Miner, Claim your FREE Crypto. #XRP #Ripple @coin_post #XLM @WeissRatings @BitkubOfficial #Japan #Tokyo #LTC",CryptoEri 185k+ Followers (beware of imposters),sentosumosaba,99.0,16.0,5.0
2018-11-16 19:53:06 GMT,"Me: *Meets a new person*  Don't say it Don't say it Don't say it Don't say it Don't say it Don't say it Don't say it Don't say it Don't say it Don't say it Don't say it  Me: ""So.. you familiar with Ripple/XRP?""   #XRP #Ripple #Crypto #XRPthestandard",Degentoshi 3.0©️,edisss88,551.0,80.0,30.0
2018-11-16 21:30:35 GMT,"With a $1 billion lead in market cap from ETH, XRP is maintaining its #2 position in the crypto market.   #xrp #xrpthestandard #ripple #0doubt",Fintwit,fintwit_news,179.0,21.0,3.0
2018-11-04 15:56:38 GMT,November is just the beginning 🤑  1 )@Ripple's Ryan Zagone will be speaking  at the DC Fintech week about major developments in crypto with the IMF  2) SEC ETF ruling coming soon  3) Iran sanctions could turn global economies towards crypto and XRP,The Homeless Queen | 73k,qntmami,88.0,16.0,7.0
2018-10-28 06:59:36 GMT,"#Ripple hires senior Google developer, $XRP, #crypto becoming mainstream in tech?  There are an awful lot of people jumping from two areas   - Silicone Valley - Tech people  - Wall Street - Bankers   People aren’t stupid... people are moving to us.   Onwards we go",Phillip,phillipnunnuk,484.0,119.0,16.0
2018-10-25 10:51:19 BST,"Hey Hey Everybody, It's Eri in Tokyo, Your Update from Japan XRP UNITED, BUY XRP with Credit Card, FSA still the Watchdog in Japan, Forbes New Crypto Portal. #XRP #Ripple #Forbes #FSA @Changelly_team @ForbesCrypto #Cryptocurrency #BTC #ETH #BCH #XMR",CryptoEri 185k+ Followers (beware of imposters),sentosumosaba,67.0,17.0,8.0
2018-10-24 11:24:27 BST,"If you could choose between fiat or one #crypto to receive your salary or payments in for the next one year? Will you choose a #cryptocurrency, if yes, then which one?  #bitcoin #usdt #usdc #btc #ethereum #eth #ripple #xrp #ada #xlm #bch #ltc #eos #xmr",Altcoin Buzz,altcoinbuzzio,118.0,31.0,180.0
2018-10-24 17:07:12 BST,Prediction:  Both S&amp;P and Moody's Will Begin Rating Crypto by the end of 2019 #xrp #xrpthestandard #xrpcommunity @Ripple,Digital Asset Investor,digitalassetbuy,188.0,18.0,10.0
2018-10-19 21:50:58 BST,Did a small one day painting job today for a young stock broker  Me: I invest in crypto  Him: I love @Ripple &amp; $XRP   Mic drop !!  $XRP #XRPCommunity,Michael B.Hive,xrpmichaelb,269.0,17.0,12.0
2018-10-16 10:42:27 BST,"Hey Hey Everybody, Update Number 2 today from Japan! Newest Ripplenet Partner + Sagar Sarbhai blogs about Japan and Crypto Regulations. A nice Part I or a III Part Series.  #XRP #Ripple #Ripplenet #Moneynetint #GlobalPayments  @siamakmasnav #XRPthestandard @sagarsarbhai",CryptoEri 185k+ Followers (beware of imposters),sentosumosaba,58.0,20.0,1.0
2018-10-16 19:37:07 BST,"So here we have it. Five confirmed financial institutions using Xrapid for cross-border payments!The first “real” “use case”of crypto!!Go Ripple,go XRP!  ✅ Viamericas ✅ Moneynetint ✅ Mercury FX ✅ Cuallix  ✅ CCF Credit Union  #XRPcommunity #usecase #xrapid #ripple #RippleNet",Crypto Caesar,crypto_caesar1,470.0,170.0,24.0
2018-10-12 17:31:01 BST,Crypto is like being early to a party and waiting for the other guests to arrive.  #cryptomarkets #crypto #xrp #btc #bitcoin #eth #bch #ripple,C3|Nik (not investment advice),c3_nik,580.0,82.0,32.0
2018-10-11 09:22:09 BST,"FINALS! Which #crypto community is the absolute STRONGEST? The winner of this #poll will win a FREE article in Altcoin Magazine so make your vote, comment, like and retweet!  In this final round we have @Ripple $XRP, @Tronfoundation $TRX, @SubstratumNet $SUB, and @dogecoin $DOGE!",The Capital,thecapital_io,297.0,256.0,128.0
2018-10-10 21:05:31 BST,Ok so 10000% #crypto industry will make the worlds first Trillionaire!   But who will it be?   #ripple  #binance  $btc  $xrp,Phillip,phillipnunnuk,59.0,19.0,46.0
