time,txt,name,username,likes,retweets,replies
2020-09-24 16:04:34 BST,"Most people don't know me. But actually I'm much crazier than @Crypto_Bitlord. I am already old and have 3 cats and a dog, 2 children and a beautiful wife.  I work 16H 24/7 365 a day, reading about Ripple XRP because I know where it is going to end. Everyone stay positive. #XRP",🇳🇱 MACKATTACK XRP 🇳🇱,mackattackxrp,356.0,23.0,26.0
2020-09-09 01:16:53 BST,"1/12 Let us take a closer look at a level playing field in #Banking, and why regulatory clarity is so important.  The information used here comes directly from the @BIS_org   #Ripple #XRP #Crypto #Cryptocurrency",Martin Valk,martincpvalk,80.0,23.0,7.0
2020-08-29 13:28:49 BST,What #blockchain or #crypto project do you want to see added as our next kart to Super Crypto Kart?  @Ripple @Cardano @BitcoinCash $XRP $ADA $BCH #xrparmy #ADA #Cardano #bitcoincash #BCH #bitcoin,Chain 🎮 Games,realchaingames,98.0,52.0,33.0
2020-08-10 03:48:57 BST,"Many of you know that I diversify &amp; it has done well for me, I made a nice amount of money from my #Chainlink holdings. But the largest holding in my portfolio is #XRP and I'm patiently awaiting US #Crypto regulations to then see XRP pump like #Link did.  #ripple #xrpthestandard",Tony Edward - Thinking Crypto YouTube & Podcast,thinkingcrypto1,267.0,35.0,16.0
2020-08-04 08:38:52 BST,The Banks are ready! @Ripple is ready! #XRP is ready! We are waiting on the politicians! We are waiting for the green light! #HODLSTRONG! #XRPCommunity #crypto,Jeff,iso_xrp,355.0,38.0,13.0
2020-07-26 16:10:00 BST,For the new peeps on Crypto Twitter.. I cannot stress enough that you research each project before investing your $$. Super bullish on $xdce $xdc (XinFin) &amp; $xrp (Ripple). Real world 🌎 utility and ISO 20022 compatibility. #globalstandards,S.W!nter,saradwinter,91.0,19.0,7.0
2020-07-18 16:17:43 BST,Three Key Features Anyswap is Offering:  ✅Decentralized Cross Chain Bridge ✅Cross Chain Swaps ✅Programmed Pricing and Liquidity  #Liquidity #Swaps #blockchain #crosschain  #decentralized #Crypto  #cryptocurrency #Anyswap #BTC #Bitcoin #XRP #ETH #Ethereum #USDT #LTC #Ripple,Multichain (Previously Anyswap),multichainorg,52.0,30.0,5.0
2020-07-06 13:03:49 BST,"LATAM guys. Bitso June 26 Launched their new Digital Payments App to ARGENTINA ~ No Fee, Instant &amp; Assured Liquidity Crypto to Fiat. + Bitso #XRP remittances are UP while Mexico is down. Busting in growth. WED~ Ripple &amp; Bitso on Crypto Payments Panel together @ArcadeXrp Schedule.",CryptoEri 185k+ Followers (beware of imposters),sentosumosaba,327.0,87.0,13.0
2020-07-02 15:55:51 BST,"⭕  Battle Of The Coins  ⭕  If you had to buy only one, which one would it be?  (Vote &amp; Retweet for better results)  #crypto #cryptocurrency #VeChain #VET #Ripple #XRP $vet $xrp",Cryptic Poet 👑,1crypticpoet,111.0,69.0,57.0
2020-06-27 06:27:46 BST,Which coin has the best Community...?  $ZIL @zilliqa  $ETH @ethereum  $XRP @Ripple  $LINK @chainlink   Poll by @BlockchainCUBE  Let us know!  #CUBE #Crypto #Cryptocurrency #Blockchain $Alts,CUBE,blockchaincube,55.0,41.0,18.0
2020-06-24 04:04:06 BST,"You Really Think The U.S Will Back #Bitcoin — A Chinese Manipulated Crypto? The Stage Is Set, The New Narratives Begin To Surface. #BTC Is Slow, Outdated &amp; Useless. #Bitcoin is 1.0, #XRP is 2.0. Ripple &amp; U.S Gov Are About To Blow Your Fucking Minds. Hodl. #xrparmy #XRPCommunity🃏",XRPJoker🃏,joker_xrp,118.0,20.0,9.0
2020-06-19 04:51:53 BST,Ripple wasn’t kidding when they said they are focusing on retail. They are making the front end experience of using XRP much easier for the 99% of people who aren’t crypto weirdos like us #PayID #0doubt,Alex Cobb,alexcobb_,799.0,81.0,36.0
2020-06-19 15:43:04 BST,Are you interested in getting #Hex? Ask questions below.    #XRP #Ripple #BTC #Bitcoin #ADA #LTC #Litecoin #ETH #ETC #BCH #TRX #XRPCommunity #crypto #cryptocurrency  @GoodTexture,Annette ❤ HEX ❤ 5555,theannette,23.0,14.0,2.0
2020-05-29 11:05:33 BST,"1/2 #XRP's inaction — lack of action where some is expected or appropriate — has me believing that nothing is going to happen to #XPR's price until ""they"" are ready. #Ripple and their partners are building the foundation, and that is OK. #XRPCommmunity #Crypto #0doubt",Martin Valk,martincpvalk,137.0,22.0,5.0
2020-05-29 11:53:39 BST,"💭Imagine that you have only 1000$, and you can invest them in only one currency.💵  ❓What currency you choose?❓  #crypto #cryptocurrency #XRP #btc #DGB #TRON #digibyte #ripple #exchange #binaryx #bitcoin #blockchain  #ethereum #trading #bitcoinmining #cryptonews #investment",Binaryx: Trading Platform,binaryx_en,55.0,15.0,7.0
2020-05-24 05:46:39 BST,USDT NEWS 🚀 #Tether ( $USDT) Is Now The 3rd Largest Crypto By Market-Cap Surpassing @Ripple ( $XRP).Tether has now surpassed #Ripple (XRP) with its nearly $9 billion #market capitalization. #USDT #XRP #MARKET #SCN1 @coinkit_ mon 25 200 BTC,⚡️Smart Crypto News ⚡️,smartcryptonew1,49.0,115.0,9.0
