time,txt,name,username,likes,retweets,replies
2018-05-27 18:34:20 BST,Coin of the week? 7 days to vote!  #electra #eca #tron #trx #verge #xvg #digibyte #dgb  #nem #xem #altcoins #miota #iota #stellar #slm #cardano #ada #litecoin #ltc #binance #bnb #DigiByte #dgb #ethereum #eth #crypto #cryptocurrency #bitcoin #btc #monero #dash #ico,Crypto Investments Guide,cryptoinvest18,102.0,66.0,64.0
2018-05-23 02:40:00 BST,Do you think Ripple will overpass Bitcoin ?  #bitcoin #iota #xrp #ripple #xvg #trx #tron #dash #monero #zcash #ethereum #crypto #ada #cardano #elonmusk #nhk_news #ForbesIDEA #Fortune500 #Deadpool2 #SoloStarWars,Bitcoin Track,bitcointrack,127.0,72.0,24.0
2018-05-23 02:40:10 BST,Ravencoin now has a higher hash rate than the Monero network.,The Raven (Project Ravencoin RVN) 🦅,ravencoiner,167.0,35.0,11.0
2018-05-22 11:25:44 BST,Best Altcoin priced under $1? Vote and Retweet! #Zilliqa #Zil #tron #trx #verge #xvg #digibyte #dgb  #nem #xem #altcoins #miota #iota #stellar #slm #cardano #ada #litecoin #ltc #binance #bnb #DigiByte #dgb #ethereum #eth #crypto #cryptocurrency #bitcoin #btc #monero #dash #ico,Crypto Investments Guide,cryptoinvest18,121.0,109.0,44.0
2018-05-19 21:00:38 BST,The best Privacy coin? Vote and Retweet! #crypto #cryptocurrency #private #privacy #pivx #navcoin #cloakcoin #monero #xmr #zcash #verge #xvg #tron #trx #deeponion #onion #ripple #xrp #stellar #cardano #altcoins #bitcoin #btc #nem #xem #ico #komodo #ethereum #cryptos #cloak #nav,Crypto Investments Guide,cryptoinvest18,49.0,36.0,83.0
2018-05-13 07:06:09 BST,"John McAfee Says ""Bitcoin Private will replace Monero""... #StayPrivate #Bitcoin #Blockchain #Fintech #CryptoCurrency $BTC $BTCP",Phillip,phillipnunnuk,90.0,41.0,11.0
2018-05-12 11:19:31 BST,So the markets are bouncing back big time today!!! Which of these are we buying?? Vote and Retweet! #crypto #cryptocurrency #bitcoin #btc #nem #xem #litecoin #ltc #zil #zilliqa #tron #trx #verge #xvg #ripple #xrp #stellar #monero #electra #eca #cardano #eos #altcoins #ethereum,Crypto Investments Guide,cryptoinvest18,56.0,41.0,24.0
2018-05-08 21:07:36 BST,Coin to buy today and take profit tomorrow? Vote and Retweet! #crypto #cryptocurrency #bitcoin #btc #iota #miota #bytecoin #bcn #digibyte #dgb #neo #neogas #tokens #altcoins #trading #verge #xvg #tron #trx #ripple #xrp #stellar #xlm #monero #dash #cardano #ada #ethereum #eos #ico,Crypto Investments Guide,cryptoinvest18,28.0,23.0,11.0
2018-05-06 08:20:03 BST,"At the moment of dump CC market you must always remember this rates: January 1st 2017. Bitcoin = $963.03  Ether = $8.26  Ripple = $0.006540  Litecoin = $4.37  Monero = $13.58  Etherum Classic = $1.45  Dash = $11.26  Death of crypto ? Yeah, right ! 😉",Andro_newman,roomdaoico,251.0,248.0,4.0
2018-05-01 20:38:09 BST,Best under $1 coin??? Vote and retweet! #crypto #cryptocurrency #bitcoin #btc #litecoin #nem #xem #ethereum #stellar #xlm #monero #dash #cardano #ada #ripple #xrp #verge #xvt #tron #trx #altcoins #eos #miota #iota #kin #binance #bnb #trading #cryptos #money #litecoin #ltc #cash,Crypto Investments Guide,cryptoinvest18,143.0,138.0,41.0
